x,y,cluster
-9.86967,-5.63715,-1
-8.3916,-5.54185,-1
2.84072,-0.122544,-1
-3.72869,-3.49259,-1
2.022,1.60527,-1
1.82136,1.06271,1
1.85849,0.865175,1
-2.66968,1.66735,-1
-1.52631,4.97103,-1
-6.73517,1.37473,-1
-9.44434,-5.35789,31
1.91606,0.542339,1
1.32778,0.177725,1
1.89755,0.238486,1
-8.97066,-3.55453,-1
0.0327707,-0.218773,-1
-5.04818,-4.10481,-1
-1.74104,2.78153,-1
1.73289,0.0927994,1
-8.26498,-0.647249,-1
-4.33633,-0.162492,-1
-4.43502,5.32995,-1
-9.85086,-5.58603,-1
-10.7214,-4.68978,-1
-7.1086,-1.05468,-1
-4.12769,0.360549,-1
-9.3912,-6.97667,-1
-5.38523,-3.48346,-1
-8.06476,-4.60953,-1
-10.3039,-3.77488,-1
-10.2625,-1.72363,-1
-8.11285,-0.762834,-1
-11.1398,3.05432,-1
2.39262,0.48622,1
-3.03664,2.62128,-1
-9.36272,-5.43693,31
-3.17434,-0.527069,-1
-8.93955,-4.70952,-1
-8.1077,-5.62874,17
1.65925,1.49042,-1
-9.8306,-6.36381,-1
-8.859,-5.65594,-1
-3.17605,1.4498,-1
1.55968,0.555382,1
2.32269,-0.265152,33
1.84135,-0.486626,-1
-8.58893,-4.49636,-1
-4.54105,2.53572,-1
1.84208,-0.158161,2
-5.08538,0.165246,-1
-0.235947,-0.977081,-1
-8.96763,-5.11894,12
-8.32329,-5.90848,14
2.06281,-0.0543716,1
-6.95702,-6.16829,-1
2.441,0.912543,1
-9.64752,-5.26931,-1
-7.15198,-6.01368,-1
2.20384,-1.02799,-1
2.14723,0.50906,1
-1.49373,-0.045896,-1
-9.40196,-6.25983,-1
-5.59309,-1.44592,-1
1.63171,0.48924,1
1.70682,-0.291543,2
1.7549,0.312836,1
-1.61587,-0.85769,-1
-3.18134,0.971868,-1
2.08587,-0.284087,11
-6.51545,-5.37113,-1
-5.06452,-1.83442,-1
-8.68877,-5.71716,35
1.94862,0.352885,1
-8.75663,-4.44327,-1
-3.08278,1.08307,-1
-4.74199,-0.64739,-1
-9.16118,-5.3034,12
-4.65834,-0.180841,-1
-8.76056,-5.6082,-1
-2.60657,-3.60948,-1
1.73004,1.16466,13
-2.3333,-0.527585,-1
2.36385,0.158121,1
-5.78059,-1.88893,-1
2.57607,0.612949,1
-9.45608,-4.27123,-1
-4.79697,0.011868,-1
-2.09298,0.680951,-1
-7.48135,-1.19352,-1
-10.3532,-6.61866,-1
1.51304,0.754411,1
1.74537,0.441828,1
-2.1646,-3.43917,-1
-10.3656,-3.79355,-1
2.24935,0.356944,1
-3.35703,0.518177,-1
-10.6375,-3.88832,-1
1.88131,-0.14089,2
-9.28239,-5.24446,-1
2.03965,0.244382,1
-1.86059,-2.03324,-1
1.95908,0.983908,1
2.18192,1.42516,-1
-2.33845,-0.385786,-1
1.02569,1.12095,-1
2.25838,0.871396,1
-2.34005,-2.21478,-1
2.4621,-0.0538323,-1
-9.19104,-4.11244,-1
-9.32124,-4.3301,-1
2.25601,0.392125,1
1.56206,0.386289,1
1.18337,0.361339,18
-1.47054,-0.651423,-1
-11.0578,-4.75431,-1
2.30492,0.511241,1
-11.9674,-3.2971,-1
0.510332,-0.0193359,-1
-10.0751,-5.16614,-1
-4.39608,-0.920306,-1
1.88262,0.381262,1
2.53569,-0.095913,-1
-9.66496,-3.51733,-1
-2.31443,-1.32975,-1
-10.6816,-4.3321,-1
-3.1011,-1.60951,-1
-7.41741,-0.406253,-1
-6.80879,-4.62063,-1
-3.57382,1.98206,-1
2.48215,0.471945,1
-10.7264,-5.14518,-1
-8.65589,-4.69633,8
1.33202,0.211104,1
1.00432,-0.848402,-1
1.62654,0.326549,1
0.932792,0.892863,-1
-8.53953,-4.17955,-1
-7.97079,-4.98123,-1
-9.01356,-5.62526,7
1.89197,1.05066,1
-3.31059,-2.20108,-1
-9.41274,-5.19815,-1
-9.19109,-4.16713,-1
1.08881,0.30796,18
-7.57571,-1.24795,-1
1.28383,1.41255,-1
-9.35551,-5.62614,21
-10.4553,-5.50839,-1
-7.32577,-5.94463,-1
2.44206,0.604875,1
-7.40314,-4.69728,-1
-7.81056,-1.25144,-1
-10.9229,-4.21583,-1
-8.5797,-7.37709,-1
-7.48397,-4.99767,-1
-9.34818,-5.90431,-1
-5.93466,-4.24946,-1
-5.55429,-1.24806,-1
2.25135,0.132424,1
1.42008,0.695443,1
-9.51153,-3.74424,-1
-8.61551,-5.17694,-1
-5.12971,-2.32969,-1
0.939901,-0.725833,-1
-9.09771,-6.40318,-1
-6.11032,-0.513058,-1
1.88362,0.424992,1
-9.74418,-6.08327,15
2.59984,0.366929,10
-10.2507,-4.86869,-1
-7.81411,-4.9499,-1
-5.05267,-3.15486,-1
-7.00728,-4.13769,-1
-8.30573,-5.05033,-1
1.27551,0.650087,-1
-6.05087,3.61668,-1
1.58401,1.25805,13
-7.31676,-4.11494,-1
0.600496,0.112455,-1
2.21137,0.64703,1
1.47108,0.864469,1
1.58139,0.408867,1
-6.72008,0.637932,-1
-5.14953,-0.292536,-1
-6.34529,0.531376,-1
0.891566,0.527797,-1
-8.35297,-6.13662,32
-5.21474,-1.67713,-1
-3.58942,0.267989,-1
-8.75319,-5.11257,-1
-10.3883,-5.96217,-1
-6.88313,1.37682,-1
-3.70437,2.37104,-1
-6.37462,-0.483674,-1
-3.87285,3.81688,-1
-7.45868,-4.80152,-1
1.72749,-0.493352,-1
-2.3745,-2.85309,-1
0.298801,-0.502494,-1
1.9057,0.377473,1
-8.01794,1.0189,-1
-3.26344,1.06329,-1
2.42036,1.00277,1
-9.6146,-4.91849,27
-9.40871,-5.37187,31
-8.9731,-4.47894,19
2.48318,0.395748,1
-8.01128,-5.54334,17
-8.04151,-5.9487,-1
2.35195,0.182071,1
-6.9502,-1.86809,-1
-8.63186,-4.70569,8
-9.04679,-6.31602,-1
-6.70073,-0.909372,-1
2.21196,1.73985,-1
-9.8488,-4.48635,-1
2.6772,0.34049,10
1.61177,0.595095,1
1.93472,0.328809,1
-6.21517,-1.23419,-1
-8.29671,-6.06389,32
2.05062,1.15677,1
-8.17903,-7.07088,4
-3.54727,-0.0885776,-1
2.30324,0.151911,1
-7.39546,-6.69769,-1
-2.64447,-0.453962,-1
-4.19882,-2.71537,-1
-9.45105,-6.63401,5
-8.76874,-5.94591,-1
1.9796,0.411455,1
1.5177,0.973229,1
-9.57182,-5.44376,-1
1.08424,0.385925,18
-4.86784,1.54963,-1
-8.5614,-6.04429,28
-9.55675,-5.16951,-1
-2.73143,1.56281,-1
-10.0116,-5.20745,-1
1.61634,0.716257,1
-2.73928,1.90053,-1
1.73149,1.221,13
1.56115,0.57702,1
1.39209,0.674743,1
-7.93376,0.901434,-1
2.24261,0.533546,1
-7.97265,-6.74052,-1
-5.63867,-0.27336,-1
-8.71324,-5.79629,35
2.056,0.141956,1
-7.35708,-4.4142,-1
-10.3119,-5.1619,26
-4.03987,-2.02309,-1
1.47552,0.280553,1
-7.86561,-0.146384,-1
-9.06736,-4.90918,-1
-4.23842,1.13787,-1
-4.93358,1.52601,-1
1.94603,0.12751,1
-9.35461,-4.83536,-1
-9.91323,-5.23407,-1
2.08157,-0.66776,-1
-5.97031,-1.58878,-1
-6.07893,1.82184,-1
-7.36949,-3.96989,-1
-2.07951,0.267498,-1
-9.14052,-5.07488,12
-6.70856,3.55244,-1
-8.05529,-4.66667,-1
-7.49677,-4.79578,-1
1.67393,0.115385,1
1.17103,0.352447,18
1.92897,1.09205,1
-5.07204,-0.491896,-1
-8.02151,-6.16102,-1
-2.76018,-0.597702,-1
-4.31685,0.148297,-1
-9.50483,-8.09049,-1
2.4685,1.78524,-1
-4.57713,1.93668,-1
-9.29645,-4.13462,-1
-7.88035,-6.93851,-1
-10.2011,-6.52543,22
-5.15549,-3.23405,29
-6.79581,0.798603,-1
-5.3163,-0.766058,-1
2.15911,0.276513,1
-0.516337,-3.02699,-1
-3.88585,2.06161,-1
1.635,0.820102,1
2.50313,1.5147,-1
-9.2138,-6.33298,-1
1.01531,-0.475522,-1
-7.32369,-4.8906,34
-5.87672,-1.47807,-1
-8.2194,-5.08489,-1
2.06032,0.390934,1
-8.34505,-4.79287,-1
-9.04231,-5.73226,7
-10.3391,-6.60444,22
1.83836,0.452975,1
1.71299,0.284662,1
-2.6627,-0.84411,-1
1.41391,0.614211,1
-9.55196,-5.41173,-1
-9.14074,-6.54238,-1
1.55887,-0.128151,2
-10.1985,-6.06578,-1
1.86097,0.807023,1
-4.73084,5.64827,-1
2.11499,-0.438466,11
2.15127,0.904603,1
-2.84334,0.888557,-1
-7.11532,-1.55252,-1
2.05696,0.994502,1
-8.75739,-5.35661,-1
-6.76772,1.81596,-1
-9.12782,-4.74858,-1
-9.82051,-3.58519,-1
0.545408,2.77853,-1
-3.61016,-2.54615,-1
-7.75908,-5.67949,24
-2.031,-1.92948,-1
-5.8293,-0.586221,-1
-4.96406,-0.996101,-1
-9.54454,-6.24937,-1
-7.61498,-6.58815,-1
-2.77891,1.39654,-1
2.26652,1.10535,-1
-3.41926,2.14167,-1
-4.83038,-1.74422,-1
-2.61287,-0.420261,-1
-5.3282,0.598273,-1
-5.01927,-2.45599,-1
-8.85925,-6.06428,30
-7.18657,-0.335239,-1
-9.80829,-3.93763,-1
-9.32362,-5.39531,31
2.15468,0.971428,1
1.88145,0.955551,1
-0.0941735,-0.40086,-1
-8.72824,-4.62857,8
-7.33262,2.42538,-1
-10.7949,-5.30068,-1
-8.00141,-5.67947,-1
2.36154,-0.190433,33
-8.97852,-5.87977,-1
-7.69392,-6.69619,-1
1.26873,-0.256842,-1
1.89071,0.461503,1
-10.2148,-6.6114,22
1.87873,0.512359,1
-6.04437,0.804941,-1
1.43687,0.0183096,1
-9.57501,-6.43404,-1
-9.57106,-7.77476,-1
-1.53103,-1.22195,-1
2.90436,0.787498,-1
1.97193,0.204881,1
-1.61244,2.27056,-1
1.63671,0.456909,1
2.18355,-0.0416913,1
-7.63182,-5.15768,-1
1.97771,0.515936,1
-4.38558,0.553689,-1
2.95992,-0.184185,-1
-8.62139,-3.44925,-1
1.94719,0.697365,1
1.91115,0.288405,1
2.1946,0.719512,1
-8.41773,-6.22959,-1
-7.55683,-5.32342,-1
-9.18692,-6.16624,3
-8.59164,-7.65935,-1
-1.70152,-2.39963,-1
-8.71654,-6.23219,-1
-0.500865,1.21668,-1
-8.29417,0.845595,-1
-7.36873,-4.87129,34
-8.33453,-6.19711,32
2.01932,0.544975,1
1.24513,0.581597,-1
3.80776,-0.666974,-1
-4.4088,-1.14311,-1
-6.31516,0.474815,-1
-1.6431,-2.05376,-1
-9.95859,-6.00876,-1
1.65965,0.178934,1
2.34328,0.212643,1
2.40665,0.363106,1
-4.37485,-1.81947,-1
1.66892,0.00460176,1
-1.76674,-1.53674,-1
-8.45181,-5.06413,-1
-1.92286,-1.74773,-1
1.50524,0.289998,1
-9.67143,-5.64255,-1
1.97179,0.618109,1
2.84713,0.463161,25
-8.19997,-5.88754,14
2.11697,0.464058,1
-10.4132,-4.82046,-1
-2.80234,-1.74905,-1
-5.86225,-0.0174045,-1
-0.930288,-1.73246,-1
2.73538,0.368646,10
3.45169,0.10762,-1
1.74274,0.537127,1
-8.56203,-4.95907,-1
2.44927,0.0780055,1
1.6927,1.16363,13
2.15868,1.48707,-1
-4.54172,0.0502041,-1
-7.66674,-5.3001,-1
-9.76362,-3.90612,-1
-9.4735,-5.12144,-1
1.90756,0.494411,1
-3.10998,-0.466318,-1
1.30617,0.672107,1
-9.25736,-5.72655,21
-0.540573,1.62472,-1
-3.0661,-1.90238,-1
2.50974,0.789708,1
2.53545,1.01858,1
-6.42614,-4.13788,-1
2.92579,0.787711,-1
-9.88028,-6.25362,-1
-8.66542,-5.81125,35
1.50189,0.621718,1
1.8551,0.0935107,1
1.01996,1.05868,-1
-2.43621,2.85156,-1
1.86811,0.182742,1
-5.12616,4.12267,-1
-9.43001,-2.06784,-1
-2.59232,2.24025,-1
-8.38644,-4.32713,-1
2.04386,0.255402,1
1.72423,0.363628,1
-8.76773,-4.84453,8
-7.3184,-7.03033,-1
-2.54957,0.807843,-1
-9.10045,-6.98559,-1
-8.72432,-6.37919,-1
-8.02704,-6.41665,-1
0.827653,0.117985,-1
-8.99933,-5.15427,12
-7.54352,-7.26835,-1
2.24709,1.15962,1
0.76244,1.14372,-1
-10.4991,-5.58561,-1
-1.63477,1.60344,-1
-9.34482,-7.18197,-1
-5.94607,-2.16217,-1
-7.31567,2.91135,-1
-7.99037,-5.34713,-1
-3.30557,-0.787514,-1
-4.01605,1.27138,-1
-3.10384,-1.06706,-1
-7.69504,-4.00901,-1
-9.19276,0.643314,-1
-10.6723,0.373191,-1
-10.7087,-4.42602,-1
-1.08135,-1.24452,-1
1.61806,0.803905,1
-4.10283,1.09317,-1
2.90914,1.15148,-1
-7.44581,-4.92794,34
1.37474,0.029664,1
1.59626,0.443255,1
1.80664,1.03014,1
-8.16056,-4.75635,-1
-4.72023,-0.645252,-1
1.54028,-0.683795,-1
-10.2506,-6.11065,-1
-9.06021,-4.1675,20
2.03818,0.949565,1
-3.87133,1.41883,-1
1.5816,0.00913137,1
0.592304,0.0869626,-1
2.11258,0.0567227,1
1.77427,1.20206,13
-9.60953,-5.66738,-1
-4.50556,0.0731783,-1
-5.90125,3.61067,-1
1.85448,1.34937,9
-10.0883,-5.0118,-1
2.14599,0.235327,1
-8.52719,-6.72688,-1
-3.27143,2.24379,-1
1.6499,-0.201178,2
0.792307,0.608689,-1
1.91226,0.253274,1
