x,y,cluster
0.189351,0.355303,1
0.713601,0.457686,1
0.158327,0.626978,1
0.0369078,0.4737,1
0.111295,0.83851,1
0.564754,0.734723,1
0.107272,0.156228,1
0.135751,0.416695,1
0.606376,0.986963,1
0.260208,0.868315,1
0.327106,0.481052,1
0.693253,0.0558671,1
0.901551,0.716785,1
0.168686,0.923367,1
0.044444,0.693484,1
0.035595,0.884331,1
0.113085,0.890539,1
0.0720365,0.128849,1
0.149505,0.853019,1
0.247087,0.222989,1
0.441395,0.579767,1
0.223067,0.308122,1
0.394126,0.887542,1
0.68575,0.55316,1
0.175147,0.304204,1
0.265312,0.159165,1
0.485201,0.840227,1
0.888286,0.919882,1
0.191159,0.736274,1
0.566201,0.207979,1
0.463176,0.384733,1
0.0372434,0.46363,1
0.973786,0.107294,1
0.198921,0.437422,1
0.438931,0.125926,1
0.921484,0.849839,1
0.686886,0.584746,1
0.949573,0.414309,1
0.406934,0.94455,1
0.82864,0.584694,1
0.575438,0.0107941,1
0.585785,0.0866768,1
0.755581,0.668421,1
0.988681,0.929181,1
0.343323,0.392679,1
0.0578222,0.186924,1
0.607181,0.310735,1
0.381966,0.216306,1
0.757787,0.393209,1
0.666404,0.504901,1
0.456122,0.0166447,1
0.13421,0.26077,1
0.779176,0.412276,1
0.619927,0.947061,1
0.109867,0.494502,1
0.172843,0.268891,1
0.416533,0.895911,1
0.516343,0.72397,1
0.860113,0.442472,1
0.134356,0.698142,1
0.830462,0.702101,1
0.953237,0.698683,1
0.438885,0.0369129,1
0.220956,0.634481,1
0.525307,0.289926,1
0.988443,0.213859,1
0.556487,0.223492,1
0.602822,0.101068,1
0.868977,0.429643,1
0.697896,0.777511,1
0.66849,0.680005,1
0.302342,0.543742,1
0.187881,0.602056,1
0.46734,0.608174,1
0.686608,0.130328,1
0.698764,0.0961934,1
0.477234,0.688215,1
0.216288,0.337682,1
0.944795,0.34234,1
0.614514,0.44076,1
0.256546,0.344162,1
0.315827,0.354893,1
0.788924,0.557675,1
0.638769,0.720046,1
0.679663,0.892226,1
0.12312,0.66927,1
0.206802,0.051783,1
0.551457,0.532345,1
0.267784,0.674833,1
0.61554,0.702939,1
0.771213,0.635014,1
0.653688,0.941063,1
0.576868,0.365891,1
0.418365,0.396744,1
0.0285455,0.808602,1
0.50243,0.840332,1
0.0213537,0.400777,1
0.771674,0.457828,1
0.946576,0.734927,1
0.160004,0.485709,1
0.137437,0.189725,1
0.210101,0.484605,1
0.224074,0.979416,1
0.25609,0.473316,1
0.945297,0.797693,1
0.409127,0.658916,1
0.915997,0.0123187,1
0.934731,0.339073,1
0.759615,0.740982,1
0.866398,0.167309,1
0.437055,0.997528,1
0.244046,0.222241,1
0.605168,0.754182,1
0.398873,0.766077,1
0.741419,0.68815,1
0.32573,0.0723061,1
0.351614,0.514508,1
0.581284,0.541084,1
0.410775,0.644416,1
0.00364947,0.855177,1
0.146808,0.771281,1
0.727838,0.377044,1
0.31663,0.90555,1
0.797437,0.759566,1
0.789075,0.590286,1
0.791416,0.431222,1
0.915566,0.509078,1
0.787614,0.0237649,1
0.554917,0.824634,1
0.897064,0.247528,1
0.0717739,0.68023,1
0.0872341,0.0694437,1
0.927571,0.575034,1
0.447225,0.272509,1
0.472491,0.481009,1
0.117389,0.506128,1
0.223166,0.560232,1
0.211408,0.45477,1
0.22047,0.937939,1
0.697564,0.237974,1
0.811234,0.0669722,1
0.154264,0.108384,1
0.342974,0.559379,1
0.861033,0.323445,1
0.576329,0.132725,1
0.458794,0.38174,1
0.523579,0.0359456,1
0.483061,0.906422,1
0.220253,0.0133316,1
0.529677,0.13376,1
0.559965,0.515837,1
0.695444,0.551657,1
0.576464,0.674851,1
0.797186,0.213393,1
0.0418904,0.407235,1
0.58317,0.184901,1
0.0931947,0.81446,1
0.0870331,0.0848199,1
0.277248,0.427587,1
0.467184,0.26477,1
0.38659,0.0790116,1
0.0687542,0.929799,1
0.958506,0.000740546,1
0.023826,0.837349,1
0.72346,0.989915,1
0.458112,0.589729,1
0.381917,0.376715,1
0.461533,0.894357,1
0.133193,0.767059,1
0.174522,0.813704,1
0.335664,0.00154781,1
0.116647,0.0591909,1
0.25147,0.350917,1
0.0122926,0.273908,1
0.0657684,0.556767,1
0.303858,0.794712,1
0.894805,0.126634,1
0.785743,0.393227,1
0.241578,0.279752,1
0.0892702,0.416523,1
0.061994,0.404026,1
0.0665538,0.508352,1
0.148512,0.577932,1
0.965165,0.518124,1
0.040186,0.804425,1
0.184301,0.453989,1
0.510643,0.0107954,1
0.697744,0.0591561,1
0.886998,0.982249,1
0.919554,0.749362,1
0.0032358,0.688962,1
0.48432,0.553704,1
0.460279,0.532252,1
0.0905714,0.632932,1
0.682265,0.424902,1
0.281868,0.118654,1
0.489905,0.718465,1
0.247289,0.8288,1
0.276643,0.0392994,1
0.317997,0.367346,1
0.489002,0.541856,1
0.39,0.281805,1
0.405145,0.565142,1
0.28167,0.240292,1
0.623935,0.16016,1
0.887229,0.115722,1
0.728621,0.378081,1
0.188534,0.886047,1
0.314936,0.756228,1
0.560668,0.71634,1
0.750084,0.275048,1
0.394821,0.148481,1
0.613264,0.831275,1
0.504642,0.703273,1
0.723387,0.657947,1
0.660532,0.285014,1
0.33759,0.0276871,1
0.952107,0.894167,1
0.438306,0.00542579,1
0.518298,0.809645,1
0.354552,0.447287,1
0.246733,0.818287,1
0.142336,0.585303,1
0.31567,0.481896,1
0.375947,0.741452,1
0.824422,0.957214,1
0.636909,0.886814,1
0.318408,0.388216,1
0.859699,0.691355,1
0.367717,0.210042,1
0.223006,0.73551,1
0.513658,0.589035,1
0.981364,0.521125,1
0.200031,0.968617,1
0.0709932,0.773776,1
0.876373,0.162618,1
0.286903,0.808217,1
0.822375,0.123518,1
0.12458,0.250798,1
0.818284,0.554641,1
0.542407,0.953557,1
0.825957,0.511535,1
0.0804028,0.00577299,1
0.755009,0.923222,1
0.377185,0.0536356,1
0.518001,0.34257,1
0.325238,0.24484,1
0.821887,0.602627,1
0.693579,0.338862,1
0.567331,0.191916,1
0.710038,0.903545,1
0.690845,0.380506,1
0.215401,0.00406685,1
0.897054,0.516859,1
0.0539948,0.128794,1
0.539166,0.689748,1
0.086547,0.105585,1
0.377125,0.514961,1
0.235834,0.513734,1
0.0132547,0.38294,1
0.598648,0.521828,1
0.963808,0.706258,1
0.918927,0.027876,1
0.355354,0.785654,1
0.0274894,0.00156856,1
0.857404,0.75494,1
0.860458,0.160883,1
0.386998,0.153564,1
0.350747,0.0440887,1
0.774903,0.650121,1
0.00423321,0.937332,1
0.558582,0.736807,1
0.314104,0.193627,1
0.0271261,0.439775,1
0.214826,0.965625,1
0.235089,0.00177081,1
0.0492695,0.148005,1
0.271652,0.815809,1
0.220735,0.298909,1
0.165272,0.131408,1
0.752968,0.0962051,1
0.899978,0.163327,1
0.0243092,0.376824,1
0.601605,0.917722,1
0.968554,0.142748,1
0.908171,0.828784,1
0.479683,0.434584,1
0.665334,0.0139165,1
0.438613,0.775323,1
0.797059,0.228945,1
0.837255,0.245172,1
0.151129,0.602208,1
0.241987,0.548097,1
0.616093,0.778253,1
0.911275,0.934906,1
0.615889,0.416358,1
0.0617023,0.802266,1
0.605082,0.106229,1
0.272405,0.0619567,1
0.00283403,0.607959,1
0.757149,0.719894,1
0.0919384,0.219289,1
0.647602,0.511169,1
0.834564,0.291714,1
0.401627,0.0388918,1
0.0612583,0.631264,1
0.249872,0.261937,1
0.394573,0.417457,1
0.662197,0.198658,1
0.684688,0.482952,1
0.435157,0.81016,1
0.422732,0.662597,1
0.903599,0.448648,1
0.700858,0.319555,1
0.325467,0.389074,1
0.735697,0.493732,1
0.232803,0.993061,1
0.958512,0.93632,1
0.326902,0.671914,1
0.742214,0.47582,1
0.87836,0.37847,1
0.00579799,0.5292,1
0.653537,0.896717,1
0.108223,0.239774,1
0.966186,0.81243,1
0.971852,0.991028,1
0.434785,0.348232,1
0.922098,0.795524,1
0.130464,0.622533,1
0.725758,0.976145,1
0.178809,0.642788,1
0.922862,0.652026,1
0.175211,0.64641,1
0.307729,0.734216,1
0.996784,0.23522,1
0.44715,0.234267,1
0.0662898,0.221632,1
0.296933,0.690126,1
0.030211,0.873774,1
0.385602,0.462765,1
0.99628,0.914985,1
0.925935,0.405048,1
0.178019,0.493841,1
0.349298,0.242389,1
0.605706,0.682065,1
0.481556,0.15826,1
0.04056,0.429002,1
0.261039,0.0449392,1
0.770349,0.558483,1
0.420664,0.838665,1
0.501992,0.695882,1
0.926737,0.629807,1
0.293996,0.74622,1
