x,y,cluster
1.84135,-0.486626,2
-8.58893,-4.49636,3
-4.54105,2.53572,1
1.84208,-0.158161,2
-5.08538,0.165246,1
-0.235947,-0.977081,-1
-8.96763,-5.11894,3
-8.32329,-5.90848,3
2.06281,-0.0543716,2
-6.95702,-6.16829,3
2.441,0.912543,2
-9.64752,-5.26931,3
-7.15198,-6.01368,3
2.20384,-1.02799,2
2.14723,0.50906,2
-1.49373,-0.045896,1
-9.40196,-6.25983,3
-5.59309,-1.44592,1
1.63171,0.48924,2
1.70682,-0.291543,2
1.7549,0.312836,2
-1.61587,-0.85769,1
-3.18134,0.971868,1
2.08587,-0.284087,2
-6.51545,-5.37113,-1
-5.06452,-1.83442,1
-8.68877,-5.71716,3
1.94862,0.352885,2
-8.75663,-4.44327,3
-3.08278,1.08307,1
-4.74199,-0.64739,1
-9.16118,-5.3034,3
-4.65834,-0.180841,1
-8.76056,-5.6082,3
-2.60657,-3.60948,1
1.73004,1.16466,2
-2.3333,-0.527585,1
2.36385,0.158121,2
-5.78059,-1.88893,1
2.57607,0.612949,2
-9.45608,-4.27123,3
-4.79697,0.011868,1
-2.09298,0.680951,1
-7.48135,-1.19352,1
-10.3532,-6.61866,3
1.51304,0.754411,2
1.74537,0.441828,2
-2.1646,-3.43917,1
-10.3656,-3.79355,3
2.24935,0.356944,2
-3.35703,0.518177,1
-10.6375,-3.88832,3
1.88131,-0.14089,2
-9.28239,-5.24446,3
2.03965,0.244382,2
-1.86059,-2.03324,1
1.95908,0.983908,2
2.18192,1.42516,2
-2.33845,-0.385786,1
1.02569,1.12095,2
2.25838,0.871396,2
-2.34005,-2.21478,1
2.4621,-0.0538323,2
-9.19104,-4.11244,3
-9.32124,-4.3301,3
2.25601,0.392125,2
1.56206,0.386289,2
1.18337,0.361339,2
-1.47054,-0.651423,1
-11.0578,-4.75431,3
2.30492,0.511241,2
-11.9674,-3.2971,-1
0.510332,-0.0193359,2
-10.0751,-5.16614,3
-4.39608,-0.920306,1
1.88262,0.381262,2
2.53569,-0.095913,2
-9.66496,-3.51733,3
-2.31443,-1.32975,-1
-10.6816,-4.3321,3
-3.1011,-1.60951,1
-7.41741,-0.406253,1
-6.80879,-4.62063,3
-3.57382,1.98206,1
2.48215,0.471945,2
-10.7264,-5.14518,3
-8.65589,-4.69633,3
1.33202,0.211104,2
1.00432,-0.848402,2
1.62654,0.326549,2
0.932792,0.892863,2
-8.53953,-4.17955,3
-7.97079,-4.98123,3
-9.01356,-5.62526,3
1.89197,1.05066,2
-3.31059,-2.20108,1
-9.41274,-5.19815,3
-9.19109,-4.16713,3
1.08881,0.30796,2
-7.57571,-1.24795,1
1.28383,1.41255,2
-9.35551,-5.62614,3
-10.4553,-5.50839,3
-7.32577,-5.94463,3
2.44206,0.604875,2
-7.40314,-4.69728,3
-7.81056,-1.25144,1
-10.9229,-4.21583,3
-8.5797,-7.37709,3
-7.48397,-4.99767,3
-9.34818,-5.90431,3
-5.93466,-4.24946,3
-5.55429,-1.24806,1
2.25135,0.132424,2
1.42008,0.695443,2
-9.51153,-3.74424,3
-8.61551,-5.17694,3
-5.12971,-2.32969,1
0.939901,-0.725833,2
-9.09771,-6.40318,3
-6.11032,-0.513058,1
1.88362,0.424992,2
-9.74418,-6.08327,3
2.59984,0.366929,2
-10.2507,-4.86869,3
-7.81411,-4.9499,3
-5.05267,-3.15486,1
-7.00728,-4.13769,3
-8.30573,-5.05033,3
1.27551,0.650087,2
-6.05087,3.61668,4
1.58401,1.25805,2
-7.31676,-4.11494,3
0.600496,0.112455,2
2.21137,0.64703,2
1.47108,0.864469,2
1.58139,0.408867,2
-6.72008,0.637932,1
-5.14953,-0.292536,1
-6.34529,0.531376,1
0.891566,0.527797,2
-8.35297,-6.13662,3
-5.21474,-1.67713,1
-3.58942,0.267989,1
-8.75319,-5.11257,3
-10.3883,-5.96217,3
-6.88313,1.37682,1
-3.70437,2.37104,1
-6.37462,-0.483674,1
-3.87285,3.81688,8
-7.45868,-4.80152,3
1.72749,-0.493352,2
-2.3745,-2.85309,1
0.298801,-0.502494,7
1.9057,0.377473,2
-8.01794,1.0189,1
-3.26344,1.06329,1
2.42036,1.00277,2
-9.6146,-4.91849,3
-9.40871,-5.37187,3
-8.9731,-4.47894,3
2.48318,0.395748,2
-8.01128,-5.54334,3
-8.04151,-5.9487,3
2.35195,0.182071,2
-6.9502,-1.86809,1
-8.63186,-4.70569,3
-9.04679,-6.31602,3
-6.70073,-0.909372,1
2.21196,1.73985,2
-9.8488,-4.48635,3
2.6772,0.34049,2
1.61177,0.595095,2
1.93472,0.328809,2
-6.21517,-1.23419,1
-8.29671,-6.06389,3
2.05062,1.15677,2
-8.17903,-7.07088,3
-3.54727,-0.0885776,1
2.30324,0.151911,2
-7.39546,-6.69769,3
-2.64447,-0.453962,1
-4.19882,-2.71537,1
-9.45105,-6.63401,3
-8.76874,-5.94591,3
1.9796,0.411455,2
1.5177,0.973229,2
-9.57182,-5.44376,3
1.08424,0.385925,2
-4.86784,1.54963,1
-8.5614,-6.04429,3
-9.55675,-5.16951,3
-2.73143,1.56281,1
-10.0116,-5.20745,3
1.61634,0.716257,2
-2.73928,1.90053,1
1.73149,1.221,2
1.56115,0.57702,2
1.39209,0.674743,2
-7.93376,0.901434,1
2.24261,0.533546,2
-7.97265,-6.74052,3
-5.63867,-0.27336,1
-8.71324,-5.79629,3
2.056,0.141956,2
-7.35708,-4.4142,3
-10.3119,-5.1619,3
-4.03987,-2.02309,1
1.47552,0.280553,2
-7.86561,-0.146384,1
-9.06736,-4.90918,3
-4.23842,1.13787,1
-4.93358,1.52601,1
1.94603,0.12751,2
-9.35461,-4.83536,3
-9.91323,-5.23407,3
2.08157,-0.66776,2
-5.97031,-1.58878,1
-6.07893,1.82184,1
-7.36949,-3.96989,3
-2.07951,0.267498,1
-9.14052,-5.07488,3
-6.70856,3.55244,4
-8.05529,-4.66667,3
-7.49677,-4.79578,3
1.67393,0.115385,2
1.17103,0.352447,2
1.92897,1.09205,2
-5.07204,-0.491896,1
-8.02151,-6.16102,3
-2.76018,-0.597702,1
-4.31685,0.148297,1
-9.50483,-8.09049,3
2.4685,1.78524,2
-4.57713,1.93668,1
-9.29645,-4.13462,3
-7.88035,-6.93851,3
-10.2011,-6.52543,3
-5.15549,-3.23405,1
-6.79581,0.798603,1
-5.3163,-0.766058,1
2.15911,0.276513,2
-0.516337,-3.02699,10
-3.88585,2.06161,1
1.635,0.820102,2
2.50313,1.5147,2
-9.2138,-6.33298,3
1.01531,-0.475522,2
-7.32369,-4.8906,3
-5.87672,-1.47807,1
-8.2194,-5.08489,3
2.06032,0.390934,2
-8.34505,-4.79287,3
-9.04231,-5.73226,3
-10.3391,-6.60444,3
1.83836,0.452975,2
1.71299,0.284662,2
-2.6627,-0.84411,1
1.41391,0.614211,2
-9.55196,-5.41173,3
-9.14074,-6.54238,3
1.55887,-0.128151,2
-10.1985,-6.06578,3
1.86097,0.807023,2
-4.73084,5.64827,-1
2.11499,-0.438466,2
2.15127,0.904603,2
-2.84334,0.888557,1
-7.11532,-1.55252,1
2.05696,0.994502,2
-8.75739,-5.35661,3
-6.76772,1.81596,1
-9.12782,-4.74858,3
-9.82051,-3.58519,3
0.545408,2.77853,-1
-3.61016,-2.54615,1
-7.75908,-5.67949,3
-2.031,-1.92948,1
-5.8293,-0.586221,1
-4.96406,-0.996101,1
-9.54454,-6.24937,3
-7.61498,-6.58815,3
-2.77891,1.39654,1
2.26652,1.10535,2
-3.41926,2.14167,1
-4.83038,-1.74422,1
-2.61287,-0.420261,1
-5.3282,0.598273,1
-5.01927,-2.45599,1
-8.85925,-6.06428,3
-7.18657,-0.335239,1
-9.80829,-3.93763,3
-9.32362,-5.39531,3
2.15468,0.971428,2
1.88145,0.955551,2
-0.0941735,-0.40086,7
-8.72824,-4.62857,3
-7.33262,2.42538,4
-10.7949,-5.30068,3
-8.00141,-5.67947,3
2.36154,-0.190433,2
-8.97852,-5.87977,3
-7.69392,-6.69619,3
1.26873,-0.256842,2
1.89071,0.461503,2
-10.2148,-6.6114,3
1.87873,0.512359,2
-6.04437,0.804941,1
1.43687,0.0183096,2
-9.57501,-6.43404,3
-9.57106,-7.77476,3
-1.53103,-1.22195,1
2.90436,0.787498,2
1.97193,0.204881,2
-1.61244,2.27056,1
1.63671,0.456909,2
2.18355,-0.0416913,2
-7.63182,-5.15768,3
1.97771,0.515936,2
-4.38558,0.553689,1
2.95992,-0.184185,2
-8.62139,-3.44925,3
1.94719,0.697365,2
1.91115,0.288405,2
2.1946,0.719512,2
-8.41773,-6.22959,3
-7.55683,-5.32342,3
-9.18692,-6.16624,3
-8.59164,-7.65935,3
-1.70152,-2.39963,1
-8.71654,-6.23219,3
-0.500865,1.21668,6
-8.29417,0.845595,1
-7.36873,-4.87129,3
-8.33453,-6.19711,3
2.01932,0.544975,2
1.24513,0.581597,2
3.80776,-0.666974,-1
-4.4088,-1.14311,1
-6.31516,0.474815,1
-1.6431,-2.05376,1
-9.95859,-6.00876,3
1.65965,0.178934,2
2.34328,0.212643,2
2.40665,0.363106,2
-4.37485,-1.81947,1
1.66892,0.00460176,2
-1.76674,-1.53674,1
-8.45181,-5.06413,3
-1.92286,-1.74773,1
1.50524,0.289998,2
-9.67143,-5.64255,3
1.97179,0.618109,2
2.84713,0.463161,2
-8.19997,-5.88754,3
2.11697,0.464058,2
-10.4132,-4.82046,3
-2.80234,-1.74905,1
-5.86225,-0.0174045,1
-0.930288,-1.73246,12
2.73538,0.368646,2
3.45169,0.10762,2
1.74274,0.537127,2
-8.56203,-4.95907,3
2.44927,0.0780055,2
1.6927,1.16363,2
2.15868,1.48707,2
-4.54172,0.0502041,1
-7.66674,-5.3001,3
-9.76362,-3.90612,3
-9.4735,-5.12144,3
1.90756,0.494411,2
-3.10998,-0.466318,1
1.30617,0.672107,2
-9.25736,-5.72655,3
-0.540573,1.62472,6
-3.0661,-1.90238,1
2.50974,0.789708,2
2.53545,1.01858,2
-6.42614,-4.13788,3
2.92579,0.787711,2
-9.88028,-6.25362,3
-8.66542,-5.81125,3
1.50189,0.621718,2
1.8551,0.0935107,2
1.01996,1.05868,2
-2.43621,2.85156,1
1.86811,0.182742,2
-5.12616,4.12267,4
-9.43001,-2.06784,-1
-2.59232,2.24025,1
-8.38644,-4.32713,3
2.04386,0.255402,2
1.72423,0.363628,2
-8.76773,-4.84453,3
-7.3184,-7.03033,3
-2.54957,0.807843,1
-9.10045,-6.98559,3
-8.72432,-6.37919,3
-8.02704,-6.41665,3
0.827653,0.117985,2
-8.99933,-5.15427,3
-7.54352,-7.26835,3
2.24709,1.15962,2
0.76244,1.14372,2
-10.4991,-5.58561,3
-1.63477,1.60344,1
-9.34482,-7.18197,3
-5.94607,-2.16217,1
-7.31567,2.91135,4
-7.99037,-5.34713,3
-3.30557,-0.787514,1
-4.01605,1.27138,1
-3.10384,-1.06706,1
-7.69504,-4.00901,3
-9.19276,0.643314,1
-10.6723,0.373191,-1
-10.7087,-4.42602,3
-1.08135,-1.24452,1
1.61806,0.803905,2
-4.10283,1.09317,1
2.90914,1.15148,2
-7.44581,-4.92794,3
1.37474,0.029664,2
1.59626,0.443255,2
1.80664,1.03014,2
-8.16056,-4.75635,3
-4.72023,-0.645252,1
1.54028,-0.683795,2
-10.2506,-6.11065,3
-9.06021,-4.1675,3
2.03818,0.949565,2
-3.87133,1.41883,1
1.5816,0.00913137,2
0.592304,0.0869626,2
2.11258,0.0567227,2
1.77427,1.20206,2
-9.60953,-5.66738,3
-4.50556,0.0731783,1
-5.90125,3.61067,4
1.85448,1.34937,2
-10.0883,-5.0118,3
2.14599,0.235327,2
-8.52719,-6.72688,3
-3.27143,2.24379,1
1.6499,-0.201178,2
0.792307,0.608689,2
1.91226,0.253274,2
